X  Y  Z
4.94066e-322;6.95154e-310;0
0.001;6.95154e-310;0
0.003;6.95154e-310;0
0.006;6.95154e-310;0
0.01;6.95154e-310;0
0.015;6.95154e-310;0
0.021;6.95154e-310;0
0.028;6.95154e-310;0
0.036;6.95154e-310;0
0.045;6.95154e-310;0
0.055;6.95154e-310;0
0.066;6.95154e-310;0
0.078;6.95154e-310;0
0.091;6.95154e-310;0
0.105;6.95154e-310;0
0.12;6.95154e-310;0
0.136;6.95154e-310;0
0.153;6.95154e-310;0
0.171;6.95154e-310;0
0.19;6.95154e-310;0
0.21;6.95154e-310;0
0.231;6.95154e-310;0
0.253;6.95154e-310;0
0.276;6.95154e-310;0
0.3;6.95154e-310;0
0.325;6.95154e-310;0
0.351;6.95154e-310;0
0.378;6.95154e-310;0
0.406;6.95154e-310;0
0.435;6.95154e-310;0
0.465;6.95154e-310;0
0.496;6.95154e-310;0
0.528;6.95154e-310;0
0.561;6.95154e-310;0
0.595;6.95154e-310;0
0.63;6.95154e-310;0
0.666;6.95154e-310;0
0.703;6.95154e-310;0
0.741;6.95154e-310;0
0.78;6.95154e-310;0
0.82;6.95154e-310;0
0.861;6.95154e-310;0
0.903;6.95154e-310;0
0.946;6.95154e-310;0
0.99;6.95154e-310;0
1.035;6.95154e-310;0
1.081;6.95154e-310;0
1.128;6.95154e-310;0
1.176;6.95154e-310;0
1.225;6.95154e-310;0
1.275;6.95154e-310;0
1.326;6.95154e-310;0
1.378;6.95154e-310;0
1.431;6.95154e-310;0
1.485;6.95154e-310;0
1.54;6.95154e-310;0
1.596;6.95154e-310;0
1.653;6.95154e-310;0
1.711;6.95154e-310;0
1.77;6.95154e-310;0
1.83;6.95154e-310;0
1.891;6.95154e-310;0
1.953;6.95154e-310;0
2.016;6.95154e-310;0
2.08;6.95154e-310;0
2.145;6.95154e-310;0
2.211;6.95154e-310;0
2.278;6.95154e-310;0
2.346;6.95154e-310;0
2.415;6.95154e-310;0
2.485;6.95154e-310;0
2.556;6.95154e-310;0
2.628;6.95154e-310;0
2.701;6.95154e-310;0
2.775;6.95154e-310;0
2.85;6.95154e-310;0
2.926;6.95154e-310;0
3.003;6.95154e-310;0
3.081;6.95154e-310;0
3.16;6.95154e-310;0
3.24;6.95154e-310;0
3.321;6.95154e-310;0
3.403;6.95154e-310;0
3.486;6.95154e-310;0
3.57;6.95154e-310;0
3.655;6.95154e-310;0
3.741;6.95154e-310;0
3.828;6.95154e-310;0
3.916;6.95154e-310;0
4.005;6.95154e-310;0
4.095;6.95154e-310;0
4.186;6.95154e-310;0
4.278;6.95154e-310;0
4.371;6.95154e-310;0
4.465;6.95154e-310;0
4.56;6.95154e-310;0
4.656;6.95154e-310;0
4.753;6.95154e-310;0
4.851;6.95154e-310;0
4.95;6.95154e-310;0
X  Y  Z
4.95;0.001;0
4.951;0.002;0
4.953;0.003;0
4.956;0.004;0
4.96;0.005;0
4.965;0.006;0
4.971;0.007;0
4.978;0.008;0
4.986;0.009;0
4.995;0.01;0
5.005;0.011;0
5.016;0.012;0
5.028;0.013;0
5.041;0.014;0
5.055;0.015;0
5.07;0.016;0
5.086;0.017;0
5.103;0.018;0
5.121;0.019;0
5.14;0.02;0
5.16;0.021;0
5.181;0.022;0
5.203;0.023;0
5.226;0.024;0
5.25;0.025;0
5.275;0.026;0
5.301;0.027;0
5.328;0.028;0
5.356;0.029;0
5.385;0.03;0
5.415;0.031;0
5.446;0.032;0
5.478;0.033;0
5.511;0.034;0
5.545;0.035;0
5.58;0.036;0
5.616;0.037;0
5.653;0.038;0
5.691;0.039;0
5.73;0.04;0
5.77;0.041;0
5.811;0.042;0
5.853;0.043;0
5.896;0.044;0
5.94;0.045;0
5.985;0.046;0
6.031;0.047;0
6.078;0.048;0
6.126;0.049;0
6.175;0.05;0
6.225;0.051;0
6.276;0.052;0
6.328;0.053;0
6.381;0.054;0
6.435;0.055;0
6.49;0.056;0
6.546;0.057;0
6.603;0.058;0
6.661;0.059;0
6.72;0.06;0
6.78;0.061;0
6.841;0.062;0
6.903;0.063;0
6.966;0.064;0
7.03;0.065;0
7.095;0.066;0
7.161;0.067;0
7.228;0.068;0
7.296;0.069;0
7.365;0.07;0
7.435;0.071;0
7.506;0.072;0
7.578;0.073;0
7.651;0.074;0
7.725;0.075;0
7.8;0.076;0
7.876;0.077;0
7.953;0.078;0
8.031;0.079;0
8.11;0.08;0
8.19;0.081;0
8.271;0.082;0
8.353;0.083;0
8.436;0.084;0
8.52;0.085;0
8.605;0.086;0
8.691;0.087;0
8.778;0.088;0
8.866;0.089;0
8.955;0.09;0
9.045;0.091;0
9.136;0.092;0
9.228;0.093;0
9.321;0.094;0
9.415;0.095;0
9.51;0.096;0
9.606;0.097;0
9.703;0.098;0
9.801;0.099;0
9.9;0.1;0
X  Y  Z
9.9;0.102;0
9.901;0.104;0
9.903;0.106;0
9.906;0.108;0
9.91;0.11;0
9.915;0.112;0
9.921;0.114;0
9.928;0.116;0
9.936;0.118;0
9.945;0.12;0
9.955;0.122;0
9.966;0.124;0
9.978;0.126;0
9.991;0.128;0
10.005;0.13;0
10.02;0.132;0
10.036;0.134;0
10.053;0.136;0
10.071;0.138;0
10.09;0.14;0
10.11;0.142;0
10.131;0.144;0
10.153;0.146;0
10.176;0.148;0
10.2;0.15;0
10.225;0.152;0
10.251;0.154;0
10.278;0.156;0
10.306;0.158;0
10.335;0.16;0
10.365;0.162;0
10.396;0.164;0
10.428;0.166;0
10.461;0.168;0
10.495;0.17;0
10.53;0.172;0
10.566;0.174;0
10.603;0.176;0
10.641;0.178;0
10.68;0.18;0
10.72;0.182;0
10.761;0.184;0
10.803;0.186;0
10.846;0.188;0
10.89;0.19;0
10.935;0.192;0
10.981;0.194;0
11.028;0.196;0
11.076;0.198;0
11.125;0.2;0
11.175;0.202;0
11.226;0.204;0
11.278;0.206;0
11.331;0.208;0
11.385;0.21;0
11.44;0.212;0
11.496;0.214;0
11.553;0.216;0
11.611;0.218;0
11.67;0.22;0
11.73;0.222;0
11.791;0.224;0
11.853;0.226;0
11.916;0.228;0
11.98;0.23;0
12.045;0.232;0
12.111;0.234;0
12.178;0.236;0
12.246;0.238;0
12.315;0.24;0
12.385;0.242;0
12.456;0.244;0
12.528;0.246;0
12.601;0.248;0
12.675;0.25;0
12.75;0.252;0
12.826;0.254;0
12.903;0.256;0
12.981;0.258;0
13.06;0.26;0
13.14;0.262;0
13.221;0.264;0
13.303;0.266;0
13.386;0.268;0
13.47;0.27;0
13.555;0.272;0
13.641;0.274;0
13.728;0.276;0
13.816;0.278;0
13.905;0.28;0
13.995;0.282;0
14.086;0.284;0
14.178;0.286;0
14.271;0.288;0
14.365;0.29;0
14.46;0.292;0
14.556;0.294;0
14.653;0.296;0
14.751;0.298;0
14.85;0.3;0
X  Y  Z
14.85;0.303;0
14.851;0.306;0
14.853;0.309;0
14.856;0.312;0
14.86;0.315;0
14.865;0.318;0
14.871;0.321;0
14.878;0.324;0
14.886;0.327;0
14.895;0.33;0
14.905;0.333;0
14.916;0.336;0
14.928;0.339;0
14.941;0.342;0
14.955;0.345;0
14.97;0.348;0
14.986;0.351;0
15.003;0.354;0
15.021;0.357;0
15.04;0.36;0
15.06;0.363;0
15.081;0.366;0
15.103;0.369;0
15.126;0.372;0
15.15;0.375;0
15.175;0.378;0
15.201;0.381;0
15.228;0.384;0
15.256;0.387;0
15.285;0.39;0
15.315;0.393;0
15.346;0.396;0
15.378;0.399;0
15.411;0.402;0
15.445;0.405;0
15.48;0.408;0
15.516;0.411;0
15.553;0.414;0
15.591;0.417;0
15.63;0.42;0
15.67;0.423;0
15.711;0.426;0
15.753;0.429;0
15.796;0.432;0
15.84;0.435;0
15.885;0.438;0
15.931;0.441;0
15.978;0.444;0
16.026;0.447;0
16.075;0.45;0
16.125;0.453;0
16.176;0.456;0
16.228;0.459;0
16.281;0.462;0
16.335;0.465;0
16.39;0.468;0
16.446;0.471;0
16.503;0.474;0
16.561;0.477;0
16.62;0.48;0
16.68;0.483;0
16.741;0.486;0
16.803;0.489;0
16.866;0.492;0
16.93;0.495;0
16.995;0.498;0
17.061;0.501;0
17.128;0.504;0
17.196;0.507;0
17.265;0.51;0
17.335;0.513;0
17.406;0.516;0
17.478;0.519;0
17.551;0.522;0
17.625;0.525;0
17.7;0.528;0
17.776;0.531;0
17.853;0.534;0
17.931;0.537;0
18.01;0.54;0
18.09;0.543;0
18.171;0.546;0
18.253;0.549;0
18.336;0.552;0
18.42;0.555;0
18.505;0.558;0
18.591;0.561;0
18.678;0.564;0
18.766;0.567;0
18.855;0.57;0
18.945;0.573;0
19.036;0.576;0
19.128;0.579;0
19.221;0.582;0
19.315;0.585;0
19.41;0.588;0
19.506;0.591;0
19.603;0.594;0
19.701;0.597;0
19.8;0.6;0
X  Y  Z
19.8;0.604;0
19.801;0.608;0
19.803;0.612;0
19.806;0.616;0
19.81;0.62;0
19.815;0.624;0
19.821;0.628;0
19.828;0.632;0
19.836;0.636;0
19.845;0.64;0
19.855;0.644;0
19.866;0.648;0
19.878;0.652;0
19.891;0.656;0
19.905;0.66;0
19.92;0.664;0
19.936;0.668;0
19.953;0.672;0
19.971;0.676;0
19.99;0.68;0
20.01;0.684;0
20.031;0.688;0
20.053;0.692;0
20.076;0.696;0
20.1;0.7;0
20.125;0.704;0
20.151;0.708;0
20.178;0.712;0
20.206;0.716;0
20.235;0.72;0
20.265;0.724;0
20.296;0.728;0
20.328;0.732;0
20.361;0.736;0
20.395;0.74;0
20.43;0.744;0
20.466;0.748;0
20.503;0.752;0
20.541;0.756;0
20.58;0.76;0
20.62;0.764;0
20.661;0.768;0
20.703;0.772;0
20.746;0.776;0
20.79;0.78;0
20.835;0.784;0
20.881;0.788;0
20.928;0.792;0
20.976;0.796;0
21.025;0.8;0
21.075;0.804;0
21.126;0.808;0
21.178;0.812;0
21.231;0.816;0
21.285;0.82;0
21.34;0.824;0
21.396;0.828;0
21.453;0.832;0
21.511;0.836;0
21.57;0.84;0
21.63;0.844;0
21.691;0.848;0
21.753;0.852;0
21.816;0.856;0
21.88;0.86;0
21.945;0.864;0
22.011;0.868;0
22.078;0.872;0
22.146;0.876;0
22.215;0.88;0
22.285;0.884;0
22.356;0.888;0
22.428;0.892;0
22.501;0.896;0
22.575;0.9;0
22.65;0.904;0
22.726;0.908;0
22.803;0.912;0
22.881;0.916;0
22.96;0.92;0
23.04;0.924;0
23.121;0.928;0
23.203;0.932;0
23.286;0.936;0
23.37;0.94;0
23.455;0.944;0
23.541;0.948;0
23.628;0.952;0
23.716;0.956;0
23.805;0.96;0
23.895;0.964;0
23.986;0.968;0
24.078;0.972;0
24.171;0.976;0
24.265;0.98;0
24.36;0.984;0
24.456;0.988;0
24.553;0.992;0
24.651;0.996;0
24.75;1;0
X  Y  Z
24.75;1.005;0
24.751;1.01;0
24.753;1.015;0
24.756;1.02;0
24.76;1.025;0
24.765;1.03;0
24.771;1.035;0
24.778;1.04;0
24.786;1.045;0
24.795;1.05;0
24.805;1.055;0
24.816;1.06;0
24.828;1.065;0
24.841;1.07;0
24.855;1.075;0
24.87;1.08;0
24.886;1.085;0
24.903;1.09;0
24.921;1.095;0
24.94;1.1;0
24.96;1.105;0
24.981;1.11;0
25.003;1.115;0
25.026;1.12;0
25.05;1.125;0
25.075;1.13;0
25.101;1.135;0
25.128;1.14;0
25.156;1.145;0
25.185;1.15;0
25.215;1.155;0
25.246;1.16;0
25.278;1.165;0
25.311;1.17;0
25.345;1.175;0
25.38;1.18;0
25.416;1.185;0
25.453;1.19;0
25.491;1.195;0
25.53;1.2;0
25.57;1.205;0
25.611;1.21;0
25.653;1.215;0
25.696;1.22;0
25.74;1.225;0
25.785;1.23;0
25.831;1.235;0
25.878;1.24;0
25.926;1.245;0
25.975;1.25;0
26.025;1.255;0
26.076;1.26;0
26.128;1.265;0
26.181;1.27;0
26.235;1.275;0
26.29;1.28;0
26.346;1.285;0
26.403;1.29;0
26.461;1.295;0
